fixture_id,team_id,opponent_team_id,is_home,player_id,player_name,expected_minutes,proj_shots_total,proj_shots_on,proj_fouls_committed,proj_fouls_drawn,proj_yellow_cards,role,side
1379096,746,35,True,1464,Granit Xhaka,75.0,0.1345967934778282,0.10113560288836176,0.7932750667649542,1.48695129126373,0.3017741990973592,DM,C
1379096,746,35,True,365331,Noah Sadiki,86.0,0.08380726432399262,0.0,0.6460099643083744,1.5884329070234453,0.2705535016403181,DM,C
1379096,746,35,True,671,Bertrand Traoré,61.857142857142854,0.4604981760706327,0.40849538462396245,0.5783725289199756,1.7113832312141277,0.11420213574143742,CM,R
1379096,746,35,True,671,Bertrand Traoré,56.5,0.8131363048145147,0.19995204093479618,0.4682665252108196,0.6935375452023528,0.0,CM,R
1379096,746,35,True,20638,Enzo Le Fée,82.375,0.42315032110800477,0.09053351982574691,0.6150749891776608,1.7225471509527224,0.13269548433352357,DM,R
1379096,746,35,True,20638,Enzo Le Fée,85.0,0.46423436574645965,0.07548085265612892,1.0882494598456534,0.1707441248726527,0.5024957116098855,DM,R
1379096,746,35,True,336659,Chemsdine Talbi,76.0,0.8358899238707838,0.5678842471432403,0.0,0.0,0.0,DM,R
1379096,746,35,True,336659,Chemsdine Talbi,47.083333333333336,0.21598510395065287,0.11119502652750969,0.19576420768913214,0.0,0.0,DM,R
1379096,746,35,True,84087,Wilson Isidor,59.13333333333333,0.6608347666923903,0.36078498594049535,0.5922039692109521,0.3186708449650381,0.0,W,R
1379096,746,35,True,119121,Trai Hume,90.0,0.554673771469861,0.554673771469861,1.045608948910171,0.0,0.5011451120359706,FB,UNK
1379096,746,35,True,119121,Trai Hume,84.07692307692308,0.11817353918953492,0.0,0.3749574608418173,1.4252002283727638,0.30753291419219114,FB,UNK
1379096,746,35,True,38750,Brian Brobbey,30.0,0.2059296126624801,0.2059296126624801,0.4559385212993034,0.7897444158053157,0.0,W,UNK
1379096,746,35,True,284414,Romaine Mundle,22.0,0.0,0.0,0.0,0.0,0.0,W,UNK
1379096,746,35,True,37143,Lutsharel Geertruida,45.833333333333336,0.07050966465777575,0.0278328171735558,0.3181332229585435,0.0,0.0,FB,UNK
1379096,746,35,True,19881,Anthony Patterson,20.0,0.0,0.0,0.0,0.0,0.0,GK,UNK
1379096,746,35,True,19910,Dan Neil,15.0,0.0,0.0,0.0,0.0,0.0,CM,UNK
1379096,746,35,True,301771,Simon Adingra,36.25,0.047210240145442874,0.0,0.5915787089631362,0.2633679143426643,0.11240974043323734,W,UNK
1379096,746,35,True,339201,Chris Rigg,67.5,0.24020847141281063,0.0,0.3668769499171086,0.6925606140747641,0.0,CM,UNK
1379096,746,35,True,349799,Eliezer Mayenda,34.125,0.20446846335604107,0.11081840321384677,0.27897580647367753,0.4523947003302245,0.0,W,UNK
1379096,35,746,False,118307,Đorđe Petrović,90.0,0.0,0.0,0.0,0.08746235479378107,0.04395157755052408,GK,L
1379096,35,746,False,18869,Adam Smith,56.57142857142857,0.0,0.0,0.8559202120352075,0.17306160312868132,0.0,FB,L
1379096,35,746,False,22136,Bafodé Diakité,86.25,0.06735156987573303,0.0,0.741948225957739,0.42518681523290175,0.07161647053396453,FB,L
1379096,35,746,False,6610,Marcos Senesi,72.0,0.04834125500189874,0.03083475472316483,0.9128788521800637,0.6673271358509585,0.42833977909827625,FB,L
1379096,35,746,False,162267,Adrien Truffert,65.0,0.12920861459364869,0.03946093118738449,0.9181074336805154,0.47314555516433465,0.22794968501072904,FB,L
1379096,35,746,False,304853,Alex Scott,56.666666666666664,0.1639561588041302,0.0,1.5588590910903426,1.7009808227914094,0.38688101712470346,DM,C
1379096,35,746,False,304853,Alex Scott,68.83333333333333,0.41862758433997477,0.23400306111609223,1.2642499679398391,1.088567580819345,0.1420819654946946,DM,C
1379096,35,746,False,1150,Tyler Adams,83.14285714285714,0.2353820282214162,0.19904670941658797,1.9685988500408467,0.5105586132172264,0.38073385173691165,DM,C
1379096,35,746,False,129682,Amine Adli,63.666666666666664,0.5034448204930696,0.300685547257656,2.754276281645922,1.8365786068805872,0.0,CM,R
1379096,35,746,False,129682,Amine Adli,30.0,0.16927416464122616,0.16927416464122616,1.072093971057262,0.4330841245450028,0.0,CM,R
