fixture_id,team_id,player_id,position_string,grid_x,grid_y,role,role_profile,side,band
1379030,44,19182,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379030,44,179400,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379030,44,375915,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379030,44,161621,M,3.0,4.0,CM,central / attacking midfielder,C,high
1379030,44,19827,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1379030,44,575,M,3.0,2.0,DM,defensive midfielder,C,deep
1379030,44,196855,M,3.0,1.0,DM,defensive midfielder,C,deep
1379030,44,98936,F,4.0,1.0,W,wide forward / winger,R,deep
1379030,44,328273,G,,,GK,goalkeeper,UNK,UNK
1379030,44,1746,D,,,FB,full-back / wing-back,UNK,UNK
1379030,44,22,F,,,W,wide forward / winger,UNK,UNK
1379030,44,270508,M,,,CM,central / attacking midfielder,UNK,UNK
1379030,44,37882,F,,,W,wide forward / winger,UNK,UNK
1379030,44,181797,D,,,FB,full-back / wing-back,UNK,UNK
1379030,44,36927,M,,,CM,central / attacking midfielder,UNK,UNK
1379030,44,138822,F,,,W,wide forward / winger,UNK,UNK
1379030,44,180560,M,,,CM,central / attacking midfielder,UNK,UNK
1379032,55,281,G,1.0,1.0,GK,goalkeeper,L,deep
1379032,55,342022,D,2.0,5.0,FB,full-back / wing-back,L,high
1379032,55,1119,D,2.0,4.0,FB,full-back / wing-back,L,high
1379032,55,36922,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379032,55,19495,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379032,55,44871,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379032,55,263538,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1379032,55,292,M,3.0,2.0,DM,defensive midfielder,C,deep
1379032,55,15908,M,3.0,1.0,DM,defensive midfielder,C,deep
1379032,55,196156,F,4.0,2.0,W,wide forward / winger,R,deep
1379032,55,178077,F,4.0,1.0,W,wide forward / winger,R,deep
1379032,55,61742,G,,,GK,goalkeeper,UNK,UNK
1379032,55,19346,D,,,FB,full-back / wing-back,UNK,UNK
1379032,55,19789,D,,,FB,full-back / wing-back,UNK,UNK
1379032,55,47438,M,,,CM,central / attacking midfielder,UNK,UNK
1379032,55,153066,M,,,CM,central / attacking midfielder,UNK,UNK
1379032,55,15799,M,,,CM,central / attacking midfielder,UNK,UNK
1379032,55,284797,F,,,W,wide forward / winger,UNK,UNK
1379032,55,106725,F,,,W,wide forward / winger,UNK,UNK
1379032,55,25073,M,,,CM,central / attacking midfielder,UNK,UNK
1379032,50,1622,G,1.0,1.0,GK,goalkeeper,L,deep
1379032,50,41621,D,2.0,4.0,FB,full-back / wing-back,L,high
1379032,50,567,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379032,50,129033,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379032,50,307123,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379032,50,44,M,3.0,1.0,DM,defensive midfielder,C,deep
1379032,50,278133,M,4.0,4.0,W,wide forward / winger,R,high
1379032,50,36902,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379032,50,631,M,4.0,2.0,DM,defensive midfielder,R,deep
1379032,50,266657,M,4.0,1.0,DM,defensive midfielder,R,deep
1379032,50,1100,F,5.0,1.0,W,wide forward / winger,R,deep
1379032,50,162489,G,,,GK,goalkeeper,UNK,UNK
1379032,50,626,D,,,FB,full-back / wing-back,UNK,UNK
1379032,50,18861,D,,,FB,full-back / wing-back,UNK,UNK
1379032,50,2291,M,,,CM,central / attacking midfielder,UNK,UNK
1379032,50,156477,M,,,CM,central / attacking midfielder,UNK,UNK
1379032,50,1422,F,,,W,wide forward / winger,UNK,UNK
1379032,50,161933,M,,,CM,central / attacking midfielder,UNK,UNK
1379032,50,636,M,,,CM,central / attacking midfielder,UNK,UNK
1379032,50,284230,D,,,FB,full-back / wing-back,UNK,UNK
1379045,65,2919,G,1.0,1.0,GK,goalkeeper,L,deep
1379045,65,138780,D,2.0,5.0,FB,full-back / wing-back,L,high
1379045,65,2817,D,2.0,4.0,FB,full-back / wing-back,L,high
1379045,65,67943,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379045,65,363695,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379045,65,641,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379045,65,47522,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1379045,65,22149,M,3.0,2.0,DM,defensive midfielder,C,deep
1379045,65,138908,M,3.0,1.0,DM,defensive midfielder,C,deep
1379045,65,18746,F,4.0,2.0,W,wide forward / winger,R,deep
1379045,65,8598,F,4.0,1.0,W,wide forward / winger,R,deep
1379045,65,70366,G,,,GK,goalkeeper,UNK,UNK
1379045,65,2298,F,,,W,wide forward / winger,UNK,UNK
1379045,65,18931,F,,,W,wide forward / winger,UNK,UNK
1379045,65,48648,F,,,W,wide forward / winger,UNK,UNK
1379045,65,6056,M,,,CM,central / attacking midfielder,UNK,UNK
1379045,65,9366,F,,,W,wide forward / winger,UNK,UNK
1379045,65,19305,M,,,CM,central / attacking midfielder,UNK,UNK
1379045,65,362711,D,,,FB,full-back / wing-back,UNK,UNK
1379045,65,181806,D,,,FB,full-back / wing-back,UNK,UNK
1379045,49,18959,G,1.0,1.0,GK,goalkeeper,L,deep
1379045,49,19545,D,2.0,4.0,FB,full-back / wing-back,L,high
1379045,49,366735,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379045,49,19720,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379045,49,47380,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379045,49,161907,M,3.0,2.0,DM,defensive midfielder,C,deep
1379045,49,282125,M,3.0,1.0,DM,defensive midfielder,C,deep
1379045,49,1864,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379045,49,305834,M,4.0,2.0,DM,defensive midfielder,R,deep
1379045,49,284324,M,4.0,1.0,DM,defensive midfielder,R,deep
1379045,49,10329,F,5.0,1.0,W,wide forward / winger,R,deep
1379045,49,286616,G,,,GK,goalkeeper,UNK,UNK
1379045,49,19145,D,,,FB,full-back / wing-back,UNK,UNK
1379045,49,341642,D,,,FB,full-back / wing-back,UNK,UNK
1379045,49,116117,M,,,CM,central / attacking midfielder,UNK,UNK
1379045,49,311334,M,,,CM,central / attacking midfielder,UNK,UNK
1379045,49,425733,F,,,W,wide forward / winger,UNK,UNK
1379045,49,286894,F,,,W,wide forward / winger,UNK,UNK
1379045,49,334037,F,,,W,wide forward / winger,UNK,UNK
1379045,49,392270,F,,,W,wide forward / winger,UNK,UNK
1379040,44,18886,G,1.0,1.0,GK,goalkeeper,L,deep
1379040,44,627,D,2.0,4.0,FB,full-back / wing-back,L,high
1379040,44,19182,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379040,44,179400,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379040,44,375915,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379040,44,19827,M,3.0,2.0,DM,defensive midfielder,C,deep
1379040,44,575,M,3.0,1.0,DM,defensive midfielder,C,deep
1379040,44,22,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379040,44,270508,M,4.0,2.0,DM,defensive midfielder,R,deep
1379040,44,196855,M,4.0,1.0,DM,defensive midfielder,R,deep
1379040,44,36927,F,5.0,1.0,W,wide forward / winger,R,deep
1379040,44,328273,G,,,GK,goalkeeper,UNK,UNK
1379040,44,37882,F,,,W,wide forward / winger,UNK,UNK
1379040,44,161621,F,,,W,wide forward / winger,UNK,UNK
1379040,44,47903,D,,,FB,full-back / wing-back,UNK,UNK
1379040,44,330238,D,,,FB,full-back / wing-back,UNK,UNK
1379040,44,138822,F,,,W,wide forward / winger,UNK,UNK
1379040,44,180560,M,,,CM,central / attacking midfielder,UNK,UNK
1379040,44,20303,M,,,CM,central / attacking midfielder,UNK,UNK
1379040,44,18927,F,,,W,wide forward / winger,UNK,UNK
1379040,63,18885,G,1.0,1.0,GK,goalkeeper,L,deep
1379040,63,19201,D,2.0,4.0,FB,full-back / wing-back,L,high
1379040,63,19321,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379040,63,64003,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379040,63,47969,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379040,63,18901,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1379040,63,2279,M,3.0,2.0,DM,defensive midfielder,C,deep
1379040,63,177665,M,3.0,1.0,DM,defensive midfielder,C,deep
1379040,63,50739,F,4.0,3.0,W,wide forward / winger,R,mid
1379040,63,18766,F,4.0,2.0,W,wide forward / winger,R,deep
1379040,63,19128,F,4.0,1.0,W,wide forward / winger,R,deep
1379040,63,80296,G,,,GK,goalkeeper,UNK,UNK
1379040,63,19760,D,,,FB,full-back / wing-back,UNK,UNK
1379040,63,833,D,,,FB,full-back / wing-back,UNK,UNK
1379040,63,1408,D,,,FB,full-back / wing-back,UNK,UNK
1379040,63,129142,M,,,CM,central / attacking midfielder,UNK,UNK
1379040,63,32966,M,,,CM,central / attacking midfielder,UNK,UNK
1379040,63,19329,M,,,CM,central / attacking midfielder,UNK,UNK
1379040,63,19461,F,,,W,wide forward / winger,UNK,UNK
1379040,63,250,F,,,W,wide forward / winger,UNK,UNK
1379044,50,1622,G,1.0,1.0,GK,goalkeeper,L,deep
1379044,50,41621,D,2.0,4.0,FB,full-back / wing-back,L,high
1379044,50,567,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379044,50,18861,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379044,50,307123,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379044,50,161933,M,3.0,1.0,DM,defensive midfielder,C,deep
1379044,50,266657,M,4.0,4.0,W,wide forward / winger,R,high
1379044,50,36902,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379044,50,631,M,4.0,2.0,DM,defensive midfielder,R,deep
1379044,50,1422,M,4.0,1.0,DM,defensive midfielder,R,deep
1379044,50,1100,F,5.0,1.0,W,wide forward / winger,R,deep
1379044,50,162489,G,,,GK,goalkeeper,UNK,UNK
1379044,50,626,D,,,FB,full-back / wing-back,UNK,UNK
1379044,50,81573,F,,,W,wide forward / winger,UNK,UNK
1379044,50,2291,M,,,CM,central / attacking midfielder,UNK,UNK
1379044,50,156477,M,,,CM,central / attacking midfielder,UNK,UNK
1379044,50,636,M,,,CM,central / attacking midfielder,UNK,UNK
1379044,50,129033,D,,,FB,full-back / wing-back,UNK,UNK
1379044,50,278133,M,,,CM,central / attacking midfielder,UNK,UNK
1379044,50,284230,D,,,FB,full-back / wing-back,UNK,UNK
1379044,45,2932,G,1.0,1.0,GK,goalkeeper,L,deep
1379044,45,270139,D,2.0,4.0,FB,full-back / wing-back,L,high
1379044,45,2936,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379044,45,2934,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379044,45,2165,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379044,45,895,M,3.0,2.0,DM,defensive midfielder,C,deep
1379044,45,2990,M,3.0,1.0,DM,defensive midfielder,C,deep
1379044,45,18592,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379044,45,148099,M,4.0,2.0,DM,defensive midfielder,R,deep
1379044,45,195993,M,4.0,1.0,DM,defensive midfielder,R,deep
1379044,45,125743,F,5.0,1.0,W,wide forward / winger,R,deep
1379044,45,18860,G,,,GK,goalkeeper,UNK,UNK
1379044,45,82855,G,,,GK,goalkeeper,UNK,UNK
1379044,45,18929,F,,,W,wide forward / winger,UNK,UNK
1379044,45,343684,F,,,W,wide forward / winger,UNK,UNK
1379044,45,304317,M,,,CM,central / attacking midfielder,UNK,UNK
1379044,45,18758,D,,,FB,full-back / wing-back,UNK,UNK
1379044,45,202854,M,,,CM,central / attacking midfielder,UNK,UNK
1379044,45,431921,D,,,FB,full-back / wing-back,UNK,UNK
1379044,45,284500,M,,,CM,central / attacking midfielder,UNK,UNK
1379039,51,129058,G,1.0,1.0,GK,goalkeeper,L,deep
1379039,51,92993,D,2.0,4.0,FB,full-back / wing-back,L,high
1379039,51,38695,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379039,51,18963,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379039,51,1361,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379039,51,356041,M,3.0,2.0,DM,defensive midfielder,C,deep
1379039,51,265820,M,3.0,1.0,DM,defensive midfielder,C,deep
1379039,51,383685,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379039,51,90590,M,4.0,2.0,DM,defensive midfielder,R,deep
1379039,51,278370,M,4.0,1.0,DM,defensive midfielder,R,deep
1379039,51,1469,F,5.0,1.0,W,wide forward / winger,R,deep
1379039,51,18960,G,,,GK,goalkeeper,UNK,UNK
1379039,51,343311,F,,,W,wide forward / winger,UNK,UNK
1379039,51,329369,F,,,W,wide forward / winger,UNK,UNK
1379039,51,392482,F,,,W,wide forward / winger,UNK,UNK
1379039,51,296,M,,,CM,central / attacking midfielder,UNK,UNK
1379039,51,22160,D,,,FB,full-back / wing-back,UNK,UNK
1379039,51,162007,D,,,FB,full-back / wing-back,UNK,UNK
1379039,51,342063,D,,,FB,full-back / wing-back,UNK,UNK
1379039,51,553958,F,,,W,wide forward / winger,UNK,UNK
1379039,34,18911,G,1.0,1.0,GK,goalkeeper,L,deep
1379039,34,169,D,2.0,4.0,FB,full-back / wing-back,L,high
1379039,34,163189,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379039,34,38734,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379039,34,18961,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379039,34,10135,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1379039,34,31146,M,3.0,2.0,DM,defensive midfielder,C,deep
1379039,34,723,M,3.0,1.0,DM,defensive midfielder,C,deep
1379039,34,153430,F,4.0,3.0,W,wide forward / winger,R,mid
1379039,34,158054,F,4.0,2.0,W,wide forward / winger,R,deep
1379039,34,138787,F,4.0,1.0,W,wide forward / winger,R,deep
1379039,34,2806,D,,,FB,full-back / wing-back,UNK,UNK
1379039,34,18778,M,,,CM,central / attacking midfielder,UNK,UNK
1379039,34,2855,D,,,FB,full-back / wing-back,UNK,UNK
1379039,34,315237,F,,,W,wide forward / winger,UNK,UNK
1379039,34,1463,M,,,CM,central / attacking midfielder,UNK,UNK
1379039,34,19192,M,,,CM,central / attacking midfielder,UNK,UNK
1379039,34,328105,M,,,CM,central / attacking midfielder,UNK,UNK
1379039,34,19163,M,,,CM,central / attacking midfielder,UNK,UNK
1379039,34,20355,G,,,GK,goalkeeper,UNK,UNK
1379041,52,19088,G,1.0,1.0,GK,goalkeeper,L,deep
1379041,52,126949,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379041,52,20995,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379041,52,67971,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379041,52,13736,M,3.0,4.0,CM,central / attacking midfielder,C,high
1379041,52,2601,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1379041,52,288102,M,3.0,2.0,DM,defensive midfielder,C,deep
1379041,52,182201,M,3.0,1.0,DM,defensive midfielder,C,deep
1379041,52,2218,F,4.0,2.0,W,wide forward / winger,R,deep
1379041,52,184226,F,4.0,1.0,W,wide forward / winger,R,deep
1379041,52,25927,F,5.0,1.0,W,wide forward / winger,R,deep
1379041,52,22157,G,,,GK,goalkeeper,UNK,UNK
1379041,52,2490,M,,,CM,central / attacking midfielder,UNK,UNK
1379041,52,1468,F,,,W,wide forward / winger,UNK,UNK
1379041,52,18862,D,,,FB,full-back / wing-back,UNK,UNK
1379041,52,18806,M,,,CM,central / attacking midfielder,UNK,UNK
1379041,52,402640,M,,,CM,central / attacking midfielder,UNK,UNK
1379041,52,412759,D,,,FB,full-back / wing-back,UNK,UNK
1379041,52,26303,D,,,FB,full-back / wing-back,UNK,UNK
1379041,52,286458,M,,,CM,central / attacking midfielder,UNK,UNK
1379041,35,118307,G,1.0,1.0,GK,goalkeeper,L,deep
1379041,35,330437,D,2.0,4.0,FB,full-back / wing-back,L,high
1379041,35,22136,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379041,35,6610,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379041,35,162267,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379041,35,304853,M,3.0,2.0,DM,defensive midfielder,C,deep
1379041,35,1150,M,3.0,1.0,DM,defensive midfielder,C,deep
1379041,35,19245,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379041,35,792,M,4.0,2.0,DM,defensive midfielder,R,deep
1379041,35,19281,M,4.0,1.0,DM,defensive midfielder,R,deep
1379041,35,368030,F,5.0,1.0,W,wide forward / winger,R,deep
1379041,35,151756,G,,,GK,goalkeeper,UNK,UNK
1379041,35,51051,D,,,FB,full-back / wing-back,UNK,UNK
1379041,35,18872,M,,,CM,central / attacking midfielder,UNK,UNK
1379041,35,1125,M,,,CM,central / attacking midfielder,UNK,UNK
1379041,35,343576,F,,,W,wide forward / winger,UNK,UNK
1379041,35,18869,D,,,FB,full-back / wing-back,UNK,UNK
1379041,35,129682,F,,,W,wide forward / winger,UNK,UNK
1379041,35,20093,D,,,FB,full-back / wing-back,UNK,UNK
1379041,35,412719,D,,,FB,full-back / wing-back,UNK,UNK
1379046,746,194536,G,1.0,1.0,GK,goalkeeper,L,deep
1379046,746,1146,D,2.0,4.0,FB,full-back / wing-back,L,high
1379046,746,55904,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379046,746,6168,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379046,746,119121,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379046,746,1464,M,3.0,2.0,DM,defensive midfielder,C,deep
1379046,746,365331,M,3.0,1.0,DM,defensive midfielder,C,deep
1379046,746,671,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379046,746,339201,M,4.0,2.0,DM,defensive midfielder,R,deep
1379046,746,20638,M,4.0,1.0,DM,defensive midfielder,R,deep
1379046,746,84087,F,5.0,1.0,W,wide forward / winger,R,deep
1379046,746,19881,G,,,GK,goalkeeper,UNK,UNK
1379046,746,18816,D,,,FB,full-back / wing-back,UNK,UNK
1379046,746,19910,M,,,CM,central / attacking midfielder,UNK,UNK
1379046,746,301771,F,,,W,wide forward / winger,UNK,UNK
1379046,746,336659,F,,,W,wide forward / winger,UNK,UNK
1379046,746,349799,F,,,W,wide forward / winger,UNK,UNK
1379046,746,37143,D,,,FB,full-back / wing-back,UNK,UNK
1379046,746,19911,M,,,CM,central / attacking midfielder,UNK,UNK
1379046,746,38750,F,,,W,wide forward / winger,UNK,UNK
1379046,39,19143,G,1.0,1.0,GK,goalkeeper,L,deep
1379046,39,18742,D,2.0,4.0,FB,full-back / wing-back,L,high
1379046,39,135334,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379046,39,66407,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379046,39,280687,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379046,39,3080,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1379046,39,265784,M,3.0,2.0,DM,defensive midfielder,C,deep
1379046,39,195103,M,3.0,1.0,DM,defensive midfielder,C,deep
1379046,39,13708,F,4.0,3.0,W,wide forward / winger,R,mid
1379046,39,2032,F,4.0,2.0,W,wide forward / winger,R,deep
1379046,39,282770,F,4.0,1.0,W,wide forward / winger,R,deep
1379046,39,1590,G,,,GK,goalkeeper,UNK,UNK
1379046,39,265782,D,,,FB,full-back / wing-back,UNK,UNK
1379046,39,135068,D,,,FB,full-back / wing-back,UNK,UNK
1379046,39,110153,F,,,W,wide forward / winger,UNK,UNK
1379046,39,195717,D,,,FB,full-back / wing-back,UNK,UNK
1379046,39,41606,D,,,FB,full-back / wing-back,UNK,UNK
1379046,39,285,D,,,FB,full-back / wing-back,UNK,UNK
1379046,39,391822,F,,,W,wide forward / winger,UNK,UNK
1379046,39,296560,D,,,FB,full-back / wing-back,UNK,UNK
1379042,36,1438,G,1.0,1.0,GK,goalkeeper,L,deep
1379042,36,2920,D,2.0,4.0,FB,full-back / wing-back,L,high
1379042,36,2729,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379042,36,131,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379042,36,19032,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379042,36,1934,M,3.0,2.0,DM,defensive midfielder,C,deep
1379042,36,19025,M,3.0,1.0,DM,defensive midfielder,C,deep
1379042,36,19221,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379042,36,389315,M,4.0,2.0,DM,defensive midfielder,R,deep
1379042,36,1455,M,4.0,1.0,DM,defensive midfielder,R,deep
1379042,36,2887,F,5.0,1.0,W,wide forward / winger,R,deep
1379042,36,21566,G,,,GK,goalkeeper,UNK,UNK
1379042,36,657,D,,,FB,full-back / wing-back,UNK,UNK
1379042,36,18814,D,,,FB,full-back / wing-back,UNK,UNK
1379042,36,152967,D,,,FB,full-back / wing-back,UNK,UNK
1379042,36,19480,M,,,CM,central / attacking midfielder,UNK,UNK
1379042,36,1161,M,,,CM,central / attacking midfielder,UNK,UNK
1379042,36,18753,F,,,W,wide forward / winger,UNK,UNK
1379042,36,237819,F,,,W,wide forward / winger,UNK,UNK
1379042,36,436443,F,,,W,wide forward / winger,UNK,UNK
1379042,42,19465,G,1.0,1.0,GK,goalkeeper,L,deep
1379042,42,38746,D,2.0,4.0,FB,full-back / wing-back,L,high
1379042,42,22090,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379042,42,22224,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379042,42,157052,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379042,42,19586,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1379042,42,47315,M,3.0,2.0,DM,defensive midfielder,C,deep
1379042,42,2937,M,3.0,1.0,DM,defensive midfielder,C,deep
1379042,42,1460,F,4.0,3.0,W,wide forward / winger,R,mid
1379042,42,18979,F,4.0,2.0,W,wide forward / winger,R,deep
1379042,42,1946,F,4.0,1.0,W,wide forward / winger,R,deep
1379042,42,2273,G,,,GK,goalkeeper,UNK,UNK
1379042,42,333682,D,,,FB,full-back / wing-back,UNK,UNK
1379042,42,19959,D,,,FB,full-back / wing-back,UNK,UNK
1379042,42,127769,F,,,W,wide forward / winger,UNK,UNK
1379042,42,30407,M,,,CM,central / attacking midfielder,UNK,UNK
1379042,42,313236,M,,,CM,central / attacking midfielder,UNK,UNK
1379042,42,47311,M,,,CM,central / attacking midfielder,UNK,UNK
1379042,42,313245,D,,,FB,full-back / wing-back,UNK,UNK
1379042,42,442044,M,,,CM,central / attacking midfielder,UNK,UNK
1379047,47,31354,G,1.0,1.0,GK,goalkeeper,L,deep
1379047,47,47519,D,2.0,4.0,FB,full-back / wing-back,L,high
1379047,47,25287,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379047,47,152849,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379047,47,19235,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379047,47,41104,M,3.0,2.0,DM,defensive midfielder,C,deep
1379047,47,863,M,3.0,1.0,DM,defensive midfielder,C,deep
1379047,47,15911,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379047,47,162016,M,4.0,2.0,DM,defensive midfielder,R,deep
1379047,47,336564,M,4.0,1.0,DM,defensive midfielder,R,deep
1379047,47,270510,F,5.0,1.0,W,wide forward / winger,R,deep
1379047,47,265826,G,,,GK,goalkeeper,UNK,UNK
1379047,47,2413,F,,,W,wide forward / winger,UNK,UNK
1379047,47,328089,M,,,CM,central / attacking midfielder,UNK,UNK
1379047,47,347316,M,,,CM,central / attacking midfielder,UNK,UNK
1379047,47,129711,F,,,W,wide forward / winger,UNK,UNK
1379047,47,237129,M,,,CM,central / attacking midfielder,UNK,UNK
1379047,47,21104,F,,,W,wide forward / winger,UNK,UNK
1379047,47,467839,D,,,FB,full-back / wing-back,UNK,UNK
1379047,66,19599,G,1.0,1.0,GK,goalkeeper,L,deep
1379047,66,19298,D,2.0,4.0,FB,full-back / wing-back,L,high
1379047,66,19354,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379047,66,46815,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379047,66,2724,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379047,66,1904,M,3.0,2.0,DM,defensive midfielder,C,deep
1379047,66,162714,M,3.0,1.0,DM,defensive midfielder,C,deep
1379047,66,137303,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379047,66,19170,M,4.0,2.0,DM,defensive midfielder,R,deep
1379047,66,19191,M,4.0,1.0,DM,defensive midfielder,R,deep
1379047,66,249,F,5.0,1.0,W,wide forward / winger,R,deep
1379047,66,36878,G,,,GK,goalkeeper,UNK,UNK
1379047,66,138816,D,,,FB,full-back / wing-back,UNK,UNK
1379047,66,889,D,,,FB,full-back / wing-back,UNK,UNK
1379047,66,2287,M,,,CM,central / attacking midfielder,UNK,UNK
1379047,66,19366,F,,,W,wide forward / winger,UNK,UNK
1379047,66,18,F,,,W,wide forward / winger,UNK,UNK
1379047,66,19071,M,,,CM,central / attacking midfielder,UNK,UNK
1379047,66,19035,M,,,CM,central / attacking midfielder,UNK,UNK
1379047,66,284457,D,,,FB,full-back / wing-back,UNK,UNK
1379043,40,24760,G,1.0,1.0,GK,goalkeeper,L,deep
1379043,40,180317,D,2.0,4.0,FB,full-back / wing-back,L,high
1379043,40,1145,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379043,40,290,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379043,40,206254,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379043,40,542,M,3.0,2.0,DM,defensive midfielder,C,deep
1379043,40,6716,M,3.0,1.0,DM,defensive midfielder,C,deep
1379043,40,306,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1379043,40,1096,M,4.0,2.0,DM,defensive midfielder,R,deep
1379043,40,247,M,4.0,1.0,DM,defensive midfielder,R,deep
1379043,40,2864,F,5.0,1.0,W,wide forward / winger,R,deep
1379043,40,18889,G,,,GK,goalkeeper,UNK,UNK
1379043,40,284,D,,,FB,full-back / wing-back,UNK,UNK
1379043,40,203224,M,,,CM,central / attacking midfielder,UNK,UNK
1379043,40,30410,F,,,W,wide forward / winger,UNK,UNK
1379043,40,293,M,,,CM,central / attacking midfielder,UNK,UNK
1379043,40,174565,F,,,W,wide forward / winger,UNK,UNK
1379043,40,289,D,,,FB,full-back / wing-back,UNK,UNK
1379043,40,152654,D,,,FB,full-back / wing-back,UNK,UNK
1379043,40,452685,F,,,W,wide forward / winger,UNK,UNK
1379043,33,162511,G,1.0,1.0,GK,goalkeeper,L,deep
1379043,33,532,D,2.0,3.0,FB,full-back / wing-back,L,mid
1379043,33,2935,D,2.0,2.0,FB,full-back / wing-back,L,deep
1379043,33,891,D,2.0,1.0,FB,full-back / wing-back,L,deep
1379043,33,157997,M,3.0,4.0,CM,central / attacking midfielder,C,high
1379043,33,747,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1379043,33,1485,M,3.0,2.0,DM,defensive midfielder,C,deep
1379043,33,886,M,3.0,1.0,DM,defensive midfielder,C,deep
1379043,33,20589,F,4.0,2.0,W,wide forward / winger,R,deep
1379043,33,19220,F,4.0,1.0,W,wide forward / winger,R,deep
1379043,33,1165,F,5.0,1.0,W,wide forward / winger,R,deep
1379043,33,50132,G,,,GK,goalkeeper,UNK,UNK
1379043,33,382452,D,,,FB,full-back / wing-back,UNK,UNK
1379043,33,402329,D,,,FB,full-back / wing-back,UNK,UNK
1379043,33,545,D,,,FB,full-back / wing-back,UNK,UNK
