player_id,team_id,role,player_name,minutes_total,games,shots_total,shots_on,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_total,duels_won,tackles,dribbles,avg_minutes,shots_total_per90,shots_on_per90,fouls_committed_per90,fouls_drawn_per90,yellow_cards_per90,red_cards_per90,duels_total_per90,duels_won_per90,tackles_per90,dribbles_per90
32966,63,UNK,Ao Tanaka,147.0,2,2.0,0.0,1.0,2.0,0,0,13.0,2.0,0.0,1.0,73.5,1.2244897959183674,0.0,0.6122448979591837,1.2244897959183674,0.0,0.0,7.959183673469388,1.2244897959183674,0.0,0.6122448979591837
50739,63,UNK,Brenden Aaronson,79.0,3,0.0,0.0,2.0,2.0,0,0,14.0,9.0,4.0,3.0,26.333333333333332,0.0,0.0,2.278481012658228,2.278481012658228,0.0,0.0,15.949367088607595,10.253164556962025,4.556962025316456,3.4177215189873418
19329,63,UNK,Daniel James,204.0,3,1.0,0.0,0.0,3.0,0,0,9.0,6.0,1.0,3.0,68.0,0.4411764705882353,0.0,0.0,1.3235294117647058,0.0,0.0,3.9705882352941178,2.6470588235294117,0.4411764705882353,1.3235294117647058
18766,63,UNK,Dominic Calvert-Lewin,20.0,1,2.0,1.0,0.0,0.0,0,0,5.0,1.0,0.0,0.0,20.0,9.0,4.5,0.0,0.0,0.0,0.0,22.5,4.5,0.0,0.0
2279,63,UNK,Ethan Ampadu,78.0,1,0.0,0.0,1.0,1.0,0,0,8.0,6.0,3.0,0.0,78.0,0.0,0.0,1.1538461538461537,1.1538461538461537,0.0,0.0,9.23076923076923,6.923076923076923,3.4615384615384617,0.0
47969,63,UNK,Gabriel Gudmundsson,260.0,3,0.0,0.0,3.0,1.0,1,0,26.0,13.0,6.0,8.0,86.66666666666667,0.0,0.0,1.0384615384615385,0.34615384615384615,0.34615384615384615,0.0,9.0,4.5,2.076923076923077,2.769230769230769
129142,63,UNK,Ilia Gruev,193.0,3,0.0,0.0,0.0,0.0,0,0,12.0,5.0,4.0,1.0,64.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.595854922279793,2.33160621761658,1.8652849740932642,0.46632124352331605
19128,63,UNK,Jack Harrison,43.0,2,0.0,0.0,0.0,2.0,0,0,7.0,7.0,2.0,2.0,21.5,0.0,0.0,0.0,4.186046511627907,0.0,0.0,14.651162790697674,14.651162790697674,4.186046511627907,4.186046511627907
833,63,UNK,Jaka Bijol,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19760,63,UNK,James Justin,10.0,1,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
19201,63,UNK,Jayden Bogle,263.0,3,1.0,0.0,5.0,2.0,1,0,28.0,13.0,5.0,8.0,87.66666666666667,0.34220532319391633,0.0,1.7110266159695817,0.6844106463878327,0.34220532319391633,0.0,9.581749049429657,4.448669201520913,1.7110266159695817,2.7376425855513307
19321,63,UNK,Joe Rodon,270.0,3,0.0,0.0,2.0,5.0,0,0,22.0,13.0,2.0,1.0,90.0,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0,7.333333333333333,4.333333333333333,0.6666666666666666,0.3333333333333333
250,63,UNK,Joël Piroe,136.0,2,1.0,1.0,1.0,0.0,0,0,11.0,1.0,0.0,0.0,68.0,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.0,0.0,0.0,7.279411764705882,0.6617647058823529,0.0,0.0
18885,63,UNK,Karl Darlow,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138776,63,UNK,Largie Ramazani,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80296,63,UNK,Lucas Perri,270.0,3,0.0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0
19461,63,UNK,Lukas Nmecha,116.0,3,1.0,1.0,2.0,4.0,0,0,15.0,6.0,0.0,0.0,38.666666666666664,0.7758620689655172,0.7758620689655172,1.5517241379310345,3.103448275862069,0.0,0.0,11.637931034482758,4.655172413793103,0.0,0.0
48389,63,UNK,Noah Okafor,25.0,1,0.0,0.0,0.0,0.0,0,0,6.0,2.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,7.2,7.2,3.6
64003,63,UNK,Pascal Struijk,270.0,3,2.0,1.0,1.0,1.0,0,0,15.0,7.0,2.0,0.0,90.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,5.0,2.3333333333333335,0.6666666666666666,0.0
19287,63,UNK,Sam Byram,8.0,1,0.0,0.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,11.25,0.0,0.0,0.0,11.25,0.0,0.0,0.0
18901,63,UNK,Sean Longstaff,124.0,3,0.0,0.0,1.0,2.0,0,0,16.0,8.0,5.0,1.0,41.333333333333336,0.0,0.0,0.7258064516129032,1.4516129032258065,0.0,0.0,11.612903225806452,5.806451612903226,3.629032258064516,0.7258064516129032
